CURVEINSTANCEDATE,CURVENAME,CURVEINSTANCETYPE,CURVEDATASOURCE,RATEFORMCODE,INSTRUMENTTYPE,INSTRUMENTNAME,TENORNAME,EXTERNALLOOKUPKEY,ISSELECTED,RATEBID,RATEMID,RATEASK,LASTUPDATE,DATEOFFSET,SETTLEMENTDAYLAG,COMPOUNDINGTYPE,DAYCOUNTCODE,CALENDARNAME,INSTRUMENTCURRENCY,DATEROLLMETHODNAME,CURVETYPE,TERMINDAYS,CURVEVALUATIONDATE,INSTRUMENTID,CURVEINSTANCEID,CURVEVERSION,RATEFORMID,CURVEID,UNDERLYINGDATADATE,UNDERLYINGCREATEDTIME,PROCESS_DATE,PROCESS_TIMESTAMP,SOURCE_FILENAME,SOURCE,CREATED_BY,INGESTION_TS
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Bond,2y.USD_Public_AA+,2y,2y,true,null,0.00105989,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,720,null,1323,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Bond,3y.USD_Public_AA+,3y,3y,true,null,0.00164556,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,1080,null,1324,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Bond,5y.USD_Public_AA+,5y,5y,true,null,0.00263955,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,1800,null,1325,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Bond,7y.USD_Public_AA+,7y,7y,true,null,0.00341784,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,2520,null,1326,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Bond,10y.USD_Public_AA+,10y,10y,true,null,0.00423534,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,3600,null,1327,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Bond,20y.USD_Public_AA+,20y,20y,true,null,0.00458035,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,7200,null,1328,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Bond,30y.USD_Public_AA+,30y,30y,true,null,0.00492535,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,10800,null,1329,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Cash,3m.USD_Public_AA+,3m,3m,true,null,0.00041095,null,2026-05-13T16:30:06.197Z,null,1,Annual,Act/360,NYB,USD,MODFOLLOWING,CreditSpread,90,null,1540,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_AA+,EOD,ALM,AggregatedSpread,Cash,6m.USD_Public_AA+,6m,6m,true,null,0.00041095,null,2026-05-13T16:30:06.197Z,null,1,Annual,Act/360,NYB,USD,MODFOLLOWING,CreditSpread,180,null,1547,7072817,2,3,7427,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Cash,3m.ADB_ADB.ALL_Public_AA+,3m,3m,true,null,0.00263799,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,90,null,8454,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Cash,6m.ADB_ADB.ALL_Public_AA+,6m,6m,true,null,0.00263799,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,180,null,8455,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Bond,1y.ADB_ADB.ALL_Public_AA+,1y,1y,true,null,0.00263799,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,360,null,8456,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Bond,2y.ADB_ADB.ALL_Public_AA+,2y,2y,true,null,0.00228453,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,720,null,8457,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Bond,3y.ADB_ADB.ALL_Public_AA+,3y,3y,true,null,0.00196745,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1080,null,8458,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Bond,5y.ADB_ADB.ALL_Public_AA+,5y,5y,true,null,0.00140526,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1800,null,8459,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Bond,7y.ADB_ADB.ALL_Public_AA+,7y,7y,true,null,0.00097745,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,2520,null,8460,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Bond,10y.ADB_ADB.ALL_Public_AA+,10y,10y,true,null,0.00055363,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,3600,null,8461,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Bond,20y.ADB_ADB.ALL_Public_AA+,20y,20y,true,null,-0.00013700,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,7200,null,8462,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA+,EOD,ALM,AggregatedSpread,Bond,30y.ADB_ADB.ALL_Public_AA+,30y,30y,true,null,-0.00087488,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,10800,null,8463,7072905,1,3,9793,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Cash,3m.CAD_Public_A,3m,3m,true,null,0.00536859,null,2026-05-13T16:30:06.197Z,null,0,Annual,Act/365,TRB,CAD,MODFOLLOWING,CreditSpread,90,null,1028,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Cash,6m.CAD_Public_A,6m,6m,true,null,0.00536859,null,2026-05-13T16:30:06.197Z,null,0,Annual,Act/365,TRB,CAD,MODFOLLOWING,CreditSpread,180,null,1029,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Cash,1y.CAD_Public_A,1y,1y,true,null,0.00536859,null,2026-05-13T16:30:06.197Z,null,0,Annual,Act/365,TRB,CAD,MODFOLLOWING,CreditSpread,360,null,1030,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Bond,2y.CAD_Public_A,2y,2y,true,null,0.00562224,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,Act/Act,TRB,CAD,MODFOLLOWING,CreditSpread,720,null,1031,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Bond,3y.CAD_Public_A,3y,3y,true,null,0.00607972,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,Act/Act,TRB,CAD,MODFOLLOWING,CreditSpread,1080,null,1032,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Bond,5y.CAD_Public_A,5y,5y,true,null,0.00704540,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,Act/Act,TRB,CAD,MODFOLLOWING,CreditSpread,1800,null,1033,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Bond,7y.CAD_Public_A,7y,7y,true,null,0.00792802,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,Act/Act,TRB,CAD,MODFOLLOWING,CreditSpread,2520,null,1034,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Bond,10y.CAD_Public_A,10y,10y,true,null,0.00903653,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,Act/Act,TRB,CAD,MODFOLLOWING,CreditSpread,3600,null,1035,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Bond,20y.CAD_Public_A,20y,20y,true,null,0.01097311,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,Act/Act,TRB,CAD,MODFOLLOWING,CreditSpread,7200,null,1036,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,CAD_Public_A,EOD,ALM,AggregatedSpread,Bond,30y.CAD_Public_A,30y,30y,true,null,0.01053681,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,Act/Act,TRB,CAD,MODFOLLOWING,CreditSpread,10800,null,1037,7068838,1,3,68,2026-05-01,2026-05-04T11:10:02.387Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Bond,10y.HKD_Public_A,10y,10y,true,null,0.00845081,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,3600,null,3359,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Bond,1y.HKD_Public_A,1y,1y,true,null,0.00668964,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,360,null,3591,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Bond,20y.HKD_Public_A,20y,20y,true,null,0.00845081,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,7200,null,3790,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Bond,2y.HKD_Public_A,2y,2y,true,null,0.00661573,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,720,null,4000,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Bond,30y.HKD_Public_A,30y,30y,true,null,0.00845081,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,10800,null,4199,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Cash,3m.HKD_Public_A,3m,3m,true,null,0.00668964,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,90,null,4398,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Bond,3y.HKD_Public_A,3y,3y,true,null,0.00753299,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,1080,null,4597,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Bond,5y.HKD_Public_A,5y,5y,true,null,0.00923359,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,1800,null,4805,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Cash,6m.HKD_Public_A,6m,6m,true,null,0.00668964,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,180,null,5004,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_A,EOD,ALM,AggregatedSpread,Bond,7y.HKD_Public_A,7y,7y,true,null,0.00987547,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,2520,null,5207,7068940,2,3,8620,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,EUR_Public_AA,EOD,ALM,AggregatedSpread,Bond,10y.EUR_Public_AA,10y,10y,true,null,0.00625319,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,3600,null,3325,7068729,1,3,7481,2026-05-01,2026-05-04T10:23:30.133Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,EUR_Public_AA,EOD,ALM,AggregatedSpread,Bond,1y.EUR_Public_AA,1y,1y,true,null,0.00257174,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,360,null,3557,7068729,1,3,7481,2026-05-01,2026-05-04T10:23:30.133Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,EUR_Public_AA,EOD,ALM,AggregatedSpread,Bond,20y.EUR_Public_AA,20y,20y,true,null,0.00718707,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,7200,null,3756,7068729,1,3,7481,2026-05-01,2026-05-04T10:23:30.133Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,EUR_Public_AA,EOD,ALM,AggregatedSpread,Bond,2y.EUR_Public_AA,2y,2y,true,null,0.00316048,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,720,null,3966,7068729,1,3,7481,2026-05-01,2026-05-04T10:23:30.133Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,EUR_Public_AA,EOD,ALM,AggregatedSpread,Bond,30y.EUR_Public_AA,30y,30y,true,null,0.00718707,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,10800,null,4165,7068729,1,3,7481,2026-05-01,2026-05-04T10:23:30.133Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,EUR_Public_AA,EOD,ALM,AggregatedSpread,Cash,3m.EUR_Public_AA,3m,3m,true,null,0.00257174,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,ECU,EUR,MODFOLLOWING,CreditSpread,90,null,4364,7068729,1,3,7481,2026-05-01,2026-05-04T10:23:30.133Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
